Tweet,Label
"mimpi zombie, trus drama banget lah sedih gitu. akhirnya gja kegigit dan jadi zombie tapi zombie yang sadar gitu bisa ngendaliin diri. trus ada anak svt lupa siapa",Sad
gpp bro santai saja,Neutral
"2 kali ngekos km luar. yg dulu gak enak, karena kotor dan suka rebutan. yg sekarang bersih dan adem ayem aja, duh pokoknya enak deh yg sekarang jadii tergantung kebersihan dan sifat dari anak2 kosannya yaa klo enak gak enaknya wkwk",Joy
arya saloka kepergok tahan tawa di adegan sedih hingga minta maaf: editor video lupa potong adegan via,Neutral
"ya gimana ya gw sebenernya suka ngerasa bersalah kalo dia galau, sedih, ovt dan sebagainya kalo gw tinggal karaokean terus. tapi mau gimana lagi itu kan emang hobi gw",Sad
ngeri ya canda nya,Fear
"udah open guyss, biasa yah klo mau instan malem bisanya wkwk",Neutral
kalah ya,Neutral
"benci banget sistem kredit. ok lah mereka mau cari untung lebih, tapi ngotak dikit lahh.. pantes emak w bacot bgt kalo 1% itu banyak beli cash di suruh indent 1 bulan udah gitu di diemin (gak ada basa basi atau nawarin lain). kalo kredit dah tuh heboh sendiri mereka nihh",Anger
chen suka banget sama lagu machine karena sewaktu rekamannya susah banget jadi ngga terlupakan buat dia,Love
pokoknya traveler hidup bahagia bersama paimon,Joy
biyen smp sma paling seneng olahraga . dadi ora khawatir jg sih nek dikokon roll depan belakang.,Fear
"panik tetiba mata bengkak sebelah, ternyata aku alergi ibuprofen",Fear
heheh tapi aku takut dimaininn aduh,Fear
anak sd jaman sekarang gaada takut2nya ya. jangankan sama ujan sama gurunya aja gk takut kayanya mereka cuma takut kalo gk dapet uang jajan,Neutral
"juara bukan hanya sekedar usaha dan menang, tapi harus bisa bersyukur, kalau gk ada rasa bersyukur tidak akan ada rasa puasnya dan tidak akan tenang, jadi ingatlah utk bisa bersyukur",Neutral
it's ok gak semuanya hrs lancar sekarang you're undergoing changes and it's normal to have everything agak kelabakan at first,Neutral
kalau itu artinya cerdas.. bodoh selamanya pun aku tak keberatan (uzumaki naruto),Neutral
"menteri bumn erick thohir mengajak para warga manfaatkan lahan perumahan mjd lokasi pertanian. erick thohir pun mnggagas program energi tani (et). energi tani brtujuan mmbumikn semangat bertani shingga masyrkt mnghasilkn produk"" pertanian scra mandiri.",Neutral
kdg suka ngayal nemenin doi wisuda beh bahagia banget kali yak rasanya wkwk. tp takut juga kalau pd akhirnya bukan aku yg nemenin,Fear
"kok mirip sasuke ya, suka marah2 lagi wkwk tapi kalo lagi canggung tuh dia gemes banget",Love
semangat para atm wlm,Joy
suka banget kalo udah buat thread haha,Love
semalam saja pi sunway pyramid saja sggh kedai sony tanya ps5. takdak stok katanya. pastu lalu kedai game sebelah sony tu..,Neutral
sabar jangan pake emosi,Neutral
menghilang begitu saja :'),Sad
"iya bener, soalnya takut kelupaan, takut lama karena bingung terus kasian yg antri",Fear
"perbuatan salah adalah biasa bagi manusia, tapi perbuatan pura-pura itulah sbenarnya yang mnimbulkan permusuhan dan penghianatan",Neutral
"kalo sosis rebus enak, tp nugget?? aneh gk sih???",Fear
bangsat tau aja lg lu dip,Anger
selama perintah suami tidak melanggar syariat. hormat tapi nggak tolol. makanya islam buat org yg mau berfikir..,Anger
main pakai first e pon kalah gak dengan kelab bodoh. apa bala la m.u ni,Anger
"sch! ini caranya gimana yaa biar temen temen ekstrakurikuler ndak pake kelas sender buat jadi ruang pertemuan. udah ditegur sama wali kelas sender masih bebel banget, mana kalo pake tuh suka gak ijin, terus kelasnya dikotorin lagi, sama kipas gak dimatiin lagi. sebel liatnya",Anger
"iya, mnrutku jg sii design nya dah bagus. bnyak yg mau nya baju nya pkai kimono gtu, kaya tradi bgt n kecewa knp kya western-ish bgt. tp sbnrnya gak jg, masih khas jp. gak smua chara jp harus se tradi raiden dkk design nya.",Sad
kecewa min,Sad
pertama kali beli kolbuk lucu bgtt tapi rada ragu buat makenya,Fear
ngeri bgtt gituu di ciduk,Fear
sumpah sedih banget denise,Sad
"gosa bebawa mu nad, banyak yg marah. urus liga italy aje",Anger
mantan istri bongkar trik cinta ferry irawan: ke saya masih suka kirim..,Neutral
"di komplek aku jg gini. kakek jual lap pel memelas cerita sedih, aku kasian dong aku beli dgn harga mahal, eh besoknya dia gt lagi ngarang bgt jd aku marahin trs kabur. ada nenek pengemis gt jg tiap hari aku kasi duit kasi makanan, ketemu di indoapril lg nuker duit 1,5jt/hari",Anger
"bukan title track. tapi suka banget sama anymore, soalnya relate",Love
jualan sepi banget,Sad
semangat terus pejuang receh di pasar,Joy
"pindah alhamdulillah..ga jadi pindah jg alhamdillah, tidak ada pengaruhnya pada sy..tetap nyari rejeki sendiri yg halal utk keluarga tanpa hrs mengiba, menjilat, mengadu domba antar sesama anak bangsa. pesan simbah sy, ojo ela elu..ojo gumunan..ojo mateni rejekine wong liyo",Neutral
"suka, kadang berasa lagi ngomong sama dahyun soalnya ak mirip banget sama dahyun tapi ragu-ragu",Fear
kurang 400k sampe target yoo semangat markf,Joy
"berkali kali ada debt colector ke rumah, nanya nama yg aku sendiri ga kenal huhu, takut",Fear
"masih pagi makannya begini. pdhl baru beres sikat gigi. perut jd kembung krn minum air hampr 500ml. klo diingat - ingat kmrin g mkn berat samsek. pagi mkn roti, diskul mkn kue sm puding. pulsek.. ga ada, cm tidur. stress bgt menguras emosi. tidur tp kek tdk tidur",Anger
yg biasa.. terus dikasih bonus yg alpha gara ngehold yg biasa ..,Neutral
becek2 dikit enak kok,Joy
ihh takut bgt loch wkwk makasyii,Joy
bisa gak sih langsung tanggal 11 aja gausah ada tanggal 10 gua takut banget mana 2 hari lagi,Fear
"menteri bumn 2 mengajak para warga memanfaatkan lahan perumahan menjadi lokasi2 pertanian. erick thohir pun menggagas program bernama2 energi tani2 atau et. dia menjelaskan, gerakan energi tani bertujuan membumikan semangat bertani.",Neutral
"suka, banget. apalagi pas naik motor sendiri udah kaya me time",Love
lgi berada di fase pengen nangis tpi gk tau kenapa.. bawaanya sedih aja pdhal gk ada yg menyedihkan..,Sad
"islamofobis/buzzerp, yaitu: 1. para *njing sepilis dan komunis, pelaku maksiat yg ingin mencari pembenaran atas kelakuannya. 2. para b*bi kafir, pecundang debat teologis scr akademis yg ingin melampiaskan dendam kekalahannya.",Anger
biasa didamel teh demi menafkahi diri sendiri,Neutral
sepi itu datang lagi motivasinya pun kembali turun tetap berusaha kuat agar apa yg ingin dicapai tidak terlewat,Neutral
oh gitu ya? kalau w mah dr awal w masa bodoh dg corences w ga minta ya tp kalau w mati dibunuh dia w ora urus berarti itu emang suratan takdir w sampai skrg aja w anti vaksin kq dr awal w anggap corences itu sama dgn flu kalau w ada gejala cukup w menjauhi org aja,Anger
"rumit banget jadi orang ya ,kalo ga suka ya simpel keep aja sih.ribet banget hidupnya",Anger
"yess. aku baru suka exo sekitar september 2021 lalu, kaak. gak tahu apa alasannya, tapi beneran ini mah bisa dibilang sayang tanpa alasan, wakaka. daya tarik mereka terlalu kuaat. gak pernah nonton live show, dsb tiba-tiba suka dan sayang banget banget sama mereka..",Love
"hlt! guys, aku punya kebiasaan ngopi, ga tiap hari sih, cuma kadang.. nah pagi ini abis ngopi, tb2 bagian atas selangkangan sebelah kanan sakit..kira2 ada hubungannya ga ya? tapi aku buang air ga kenapa2,normal..",Fear
sampe pagi ini masih nempel suara denise cover day6 ini di kepala..antara masih msih kagum dan sedih karna dia salah satu orng yg bikin ku tertarik ke kpop karna headvoice dan range vocal dia bagus bgt:'(,Sad
gue kangen bgt anjir btw gimana ya caranya biar aktif di sini soalnya sepi anjir,Sad
kalo emang suka banget sama bandnya pilih konser sih,Neutral
"haha, semangat kerja ssyangku. nanti pulangnya tiati yaa",Joy
"sedih ku cukup aku yg tau,kamu cukup tau bahwa aku baik-baik saja.:')",Sad
"baru bangun tidur, trus ngecek twt trus dapet kabar jimin sembuh tuhh masya allah senengg bangett, langsung senyum2 sepagi ini wkkwk i vote for at the 2022",Joy
"sumpah benci banget kalo dibalesnya gini. iye sehat-sehat aja sekarang, merasa bersih, tapi di dalem badan nggak ada yang tau. apalagi kalo main sana-sini dan suka seks berisiko. masa sih tega celakain orang yang katanya lu sayang?",Anger
lagi suka banget sama foto bang jhope yg ini tysm for ga & wish me luck,Love
"coba tebak, siapa yg baru saja tersingkir dari fa cup?? inisial emyu.",Neutral
"lebih baik di benci tapi menjadi diri sendiri, daripada di suka tapi menjadi orang lain",Neutral
"pagi ini gk sengaja ketemu bestie yang baru nikah, seperti biasa kalau ketemu suka cerita dari hal yg gk penting sekali pun. sampai dimana! dia gk sengaja bilang kalau gk bahagia, dan gk ada rasa sama lakinya. syok? pasti! jadi intinya, nikah gk cukup hanya dengan kata' ""mampu""",Joy
puji tuhan seneng banget pagi-pagi dapat kabar kalau jimin udah bisa pulang ke rumah,Joy
ada kabar kalau smt ini masih tuweb nder dr upbjj ku (belum pasti),Neutral
ws masuk perencanan tinggal nunggu saja,Neutral
gampang nanti ta pancing pake tambang timba tapi jangan dalam dalam takut ga nyampe..,Fear
semangat ayangg,Joy
dulu gua g masalah ngekos kamar mandi luar tp stelah ngerasain kamar mandi dalem ternyata enak ya,Joy
"jalanin saja dahulu, menyerah kemudian.",Neutral
huahh benci covid bangett. semoga berhenti di jimin tidak ada jungkook dan juga taehyung. no god pliss,Anger
aku belum makan siang makji gak selera ga belum nyangkut mau nangis gak menang rasanya malu..,Fear
hal yang paling gue benci dari sebuah proses adalah.. nungguin. dan lebih menyakitkan adalah nungguin hasil di kala badan masih belom membaik. capek banget tiap hari harus bergantung sm ibuprofen dan obat-obat lainnya biar sakitnya berkurang.,Anger
"cowok jujur tu cowok yang bilang suka kalo dia suka, bilang sayang kalo dia sayang dan kalo lapar, dia makan!!",Love
ini bangsa yang sedih dan menyedihkan..,Sad
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan anna",Joy
karena motivator terbaik adalah dendam,Neutral
"lima menit pun, setidak deras apapun hujan, tatap saja basah; yang kemudian bisa hadirkan sakit apabila kondisi badan tidak fit. tak jauh, mari.a tapak kaki injakan permukaan tanah yang mulai basah akibat rintik, pun tenn masukan tangan ke dalam saku jaketnya,",Neutral
dikamu sepi?,Neutral
"fess ada yg suka minuman non coffee apa aja dan pake susu almond? biasanya minumannya apa dan beli dimana? kmrn aku beli latte sbux pake susu almond, suka banget, tapi mau nyari yg non coffee",Joy
luar biasa ya ..,Neutral
hah serius out? gua ga ngikutin sn sih cuma kan yg gua tau mereka baru tp sedih aja ko udah ada yg out,Sad
nasi di godong jati.. enak bnget mbak,Joy
"a trivia, im being deadass. gue ga pernah dugem wkwk takut ngebungkus laki orang.",Fear
supaya generasi yg sekarang jadi bodoh..kan mudah di begoin,Anger
"bos! ada f yg mau ditemenin morning enak? dm yuk sini, gue m ada di like, itsyourfriend",Neutral
agak ngeri ya,Fear
we ustzh marah sbb takde orang masuk kelas pai lepastu rupanya dia yang salah masuk link,Anger
"5 februari kenapa sih, pagi-pagi udah ada kabar sedih aja",Sad
"punya pasangan kene diajak gaduh dulu baru rajin sangat, kaget lihat semua udah dibuat kemas aja sama dia hihi",Fear
ngeri dia keseleo aja di korea kan gada tukang urut,Fear
"alhamdulilah, luar biasa, allahuakbar",Joy
benci jadi cinta (?) jeongharu onetweet au,Neutral
.. kok sedih,Sad
"nah kalo ini bukan pick me girl lagi, lebih ke tolol banget anjing girl",Anger
gagal menjaga emosi di kata terakhir,Sad
"luffy : selain bodoh, kau juga pengecut! aku tidak menyukaimu..!",Anger
c hasya comel ba kan lexi kecil2 macam mira filzah dia konon marah aku disperate sama c merald yang sudah berlalu sudah la kan lexi hasya abang fazlee sudah kerja di jkr kota marudu mungkin jumpa jodoh lagi terbaik dari merald doakan lexi hasya,Neutral
"terima kasih ke dosen ""makasih"" ke orang yg ga suka ""maaciw"" ke temen deket ""mksh"" ke orang yg selalu ganggu hidup aing",Neutral
mau marah bangeett kenapa orang orang jahat bgt si,Anger
"pasti guru gue dah ini, kaku banget sih gue kesel",Anger
"ga jadi deh, aku mau kak mark aja biar kamu emosi.",Anger
"setiap pesan yang kamu mulai, menciptakan secercah harapan",Neutral
markf! semangat 2±400k lagi buat mencapai target we can do it kok yuk semangatt,Joy
"i ran alone around 8pm kat kj area, parked my car tepi jalan and dah finished 2-3 loop kot masa tu. then one uncle tanya you tak takut ke lari sorang ni? i said ok je uncle dah biasa sampai la round ke 3, from afar i saw a guy usha2 dalam kereta i. so i stopped 100m apart",Neutral
"kesalahan adalah kata yg paling di benci orang,tapi orang akan lebih baik jika dia sudah melakukan kesalahan.",Neutral
"ga berlaku sama aku yg ga suka minum dingin dan berasa rasa, jarang banget ke area ini malahan. aku biasanya langsung ke rak susu yg dibawahnya juga ada air mineral",Neutral
minta nak makan macam2 minta la suami ko. minta org lain suruh beli pulak. bodoh,Anger
"selamat pagi simeulue , sabtu semarak akhir minggu bersama teman-temanmu apakah kamu merasa masa kecilmu lebih bahagia dari kebanyakan orang? download neo bank masukan kode referral ha4yk2 dapat hadiah tunai rp 18.9rb perjuangan penerapan syariah",Neutral
"nah ini yg gw ksl gw si b aja lah liat si bright sm tu soalnya kek phinong bet tpi yg gw benci klo kek gt suka ngelunjak anjr fans nya mn ngejelek""in iwin lgi trs pasti udh kek berasa real bet pdhl cmn fanservice",Anger
"* malam 1 nenek pake baju tipis. malam 2 nenek pake bikini, kakek kaget doang. malam 3 nenek telanjang bulat, kakek malah bilang, ""baju kusut kok dipake!""",Neutral
"sarapan dlu bang biar bahagia, jangan sedih",Neutral
"hari ke 17, selamat pagi safiya, semangat terus ya nak, pagi ini ayah ga kesiangan, nunggu dokter idham dateng, nanti ibu dateng juga ya, semoga kita bisa ketemu semoga ada kabar baik hari ini ya sayang aamiin",Love
ist belum ada kasi kabar tentang anak anak??,Neutral
"satu satu aku suka kamu, dua dua aku sayang kamu, tiga tiga aku cinta kamu, satu dua tiga kamu kena modus ._.",Sad
"satu keluarga suka kucing tapi ada 1 orang yaitu nenekku yang benci banget sama kucing kalo ketauan main kucing pasti diomelin, diperingatin toxo, penyakit, terus bulu nempel sebel banget apaan sih",Anger
"dari yootaeyang ke inseong tiba2 satu hari ngeliat inseong ganteng banget rambut putih terus kesemsem, ngeliat foto lamanya pun kayak mikir ""inseong selama ini seganteng ini??"" terus ditambah emang dari dulu suka jokes inseong makin bucin dan sekarang menjadi bulol official",Love
"baru mau sedih kenapa close, endingnya bikin emosi. semoga hari lo senin terus",Anger
"untuk meraih sukses, kita perlu motivasi kuat! namun untuk bahagia, kita bisa menikmatinya justru saat istirahat & bersyukur. (anonim)",Neutral
"jengkel bgt sama call centernya buru2 bgt closing nya, padahal masalah belom kelar. parahh!! oia kan sicepat namanya",Anger
"kadang kalau lagi deep talk sama ayah suka mau nangis aja, apalagi kalau soal pendidikan. ayah gua pingin banget kalau gua kuliah, karena emang kakak udah gak kuliah. bukan karena biaya kakak gua gak kuliah, tapi udah keenakan kerja jadi dia males kuliah.",Sad
ah kalok dilihat si gak enak,Neutral
aamiin! semangat ngeba nyaa sayaang,Joy
"yang diharapkan itu pacaran dengan langgeng dan bahagia, kalaupun sekalinya menjadi mantan aku ingin kita menjadi teman bukannya musuh.",Joy
padahal yang suka marah marah itu lo,Anger
"ayoo, yang lain juga boleh new acc ni masi sepi :(",Sad
"idm selamat pagii!! seneng banget dapet kabar jiminie hari ini buat kalian, sehat2 terus yaa!! jgn lupa sarapan",Joy
malu minta beliin paket zenius,Fear
aku benci kenapalah korg tepuk masa ni! hoi!!!!!!!,Anger
akhirnya ga malu lagi,Joy
sdh banyak masyarakat yg tau gerak-gerik pembohong penjual dalil si bangsat provokator hh pemecah belah anak bangsa.. mmg polisi hrsnya sgr menjebloskan bui bajingan jnj,Anger
"selamat pagi.. tetap semangat, tetap optimis biar bisa bigwin. amin amin",Joy
eh btw maaf banget ya liana gue spam mentab lo makasih sangmilnyaa suka bangett haa,Love
ngeri banget temenmu nder,Fear
tedia hari ni 3 saja katapat 14 3/6,Neutral
buat bass ada kak raska . kak raska ini dari dulu suka banget sama bass. makanya pas ada rencana bikin band langsung deh dia gercep buat ikut sebagai bassist,Neutral
emyu sedang tidak baik2 saja..melu bersyukur+prihatin ngab,Neutral
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan ayaa",Joy
sampe jam sgini rumah msie sepi blom ada yg bangun,Neutral
ih sedih beneran ini mah kok tega,Sad
"mbl mbl murah banget loochh kuy! guys join go miracle, suka dr0p jajan murce rd sering open sh4ring merch juga dan sekarang lagi open tabungan buat cb bangtan tabungan mulai 25k aja guys yuk gass join link di rep yaa",Neutral
"jangan larut dalam kesedihan, ingat lah bahwa tuhan mengirimkan sedih dan bahagia kepada kita dalam satu paket. ..",Neutral
"ayo cek koleksinya, temukan angry draken yang unik nftindonesiamendunia _merketplace : skin normal: 0.003 eth",Neutral
